id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
326,Del Castillo Ibarra,Erika Vanessa,Movimiento Regeneración Nacional,f,10/06,Cultura y Cinematografía,Integrante
326,Del Castillo Ibarra,Erika Vanessa,Movimiento Regeneración Nacional,f,10/06,Derechos de la Niñez y Adolescencia,Integrante
313,Contreras Montes,Gustavo,Movimiento Regeneración Nacional,v,11/06,Desarrollo Social,Integrante
313,Contreras Montes,Gustavo,Movimiento Regeneración Nacional,v,11/06,Seguridad Pública,Integrante
539,Molina Espinoza,Irineo,Movimiento Regeneración Nacional,v,13/06,Federalismo y Desarrollo Municipal,Integrante
539,Molina Espinoza,Irineo,Movimiento Regeneración Nacional,v,13/06,Infraestructura,Integrante
308,Obrador Narváez,Manuela del Carmen,Movimiento Regeneración Nacional,f,16/06,Asuntos Frontera Sur,Integrante
308,Obrador Narváez,Manuela del Carmen,Movimiento Regeneración Nacional,f,16/06,Energía,Integrante
337,Carrillo Luna,Juana,Movimiento Regeneración Nacional,f,24/06,Energía,Integrante
337,Carrillo Luna,Juana,Movimiento Regeneración Nacional,f,24/06,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
97,Peralta de la Peña,Ana Patricia,Movimiento Regeneración Nacional,f,24/06,Igualdad de Género,Integrante
97,Peralta de la Peña,Ana Patricia,Movimiento Regeneración Nacional,f,24/06,Relaciones Exteriores,Integrante
552,González Soto,Santiago,Partido del Trabajo,v,25/06,Comunicaciones y Transportes,Integrante
552,González Soto,Santiago,Partido del Trabajo,v,25/06,Radio y Televisión,Integrante
502,Lozano Rodríguez,Adriana,Partido Encuentro Social,f,26/06,Asuntos Frontera Norte,Integrante
502,Lozano Rodríguez,Adriana,Partido Encuentro Social,f,26/06,Hacienda y Crédito Público,Integrante
502,Lozano Rodríguez,Adriana,Partido Encuentro Social,f,26/06,Presupuesto y Cuenta Pública,Integrante
444,Cambero Pérez,José Ramón,Partido Acción Nacional,v,27/06,Pesca,Integrante
444,Cambero Pérez,José Ramón,Partido Acción Nacional,v,27/06,Turismo,Integrante
578,González Robledo,Erasmo,Movimiento Regeneración Nacional,v,28/06,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
578,González Robledo,Erasmo,Movimiento Regeneración Nacional,v,28/06,Puntos Constitucionales,Integrante
495,Luévano Núñez,Francisco Javier,Partido Acción Nacional,v,01/07,Asuntos Migratorios,Integrante
495,Luévano Núñez,Francisco Javier,Partido Acción Nacional,v,01/07,Presupuesto y Cuenta Pública,Integrante
568,García Gutiérrez,Raymundo,Partido de la Revolución Democrática,v,04/07,Transparencia y Anticorrupción,Integrante
568,García Gutiérrez,Raymundo,Partido de la Revolución Democrática,v,04/07,Vigilancia de la Auditoría Superior de la Federación,Integrante
545,Gómez Cárdenas,Annia Sarahí,Partido Acción Nacional,f,06/07,Educación,Integrante
545,Gómez Cárdenas,Annia Sarahí,Partido Acción Nacional,f,06/07,Relaciones Exteriores,Integrante
609,Gutiérrez Luna,Sergio Carlos,Movimiento Regeneración Nacional,v,12/07,Jurisdiccional,Integrante
609,Gutiérrez Luna,Sergio Carlos,Movimiento Regeneración Nacional,v,12/07,Seguridad Pública,Integrante
609,Gutiérrez Luna,Sergio Carlos,Movimiento Regeneración Nacional,v,12/07,Vigilancia de la Auditoría Superior de la Federación,Integrante
522,Mora García,Carmen,Movimiento Regeneración Nacional,f,14/07,Seguridad Pública,Integrante
522,Mora García,Carmen,Movimiento Regeneración Nacional,f,14/07,Vigilancia de la Auditoría Superior de la Federación,Integrante
74,Teissier Zavala,Adriana Paulina,Partido Encuentro Social,f,20/07,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
74,Teissier Zavala,Adriana Paulina,Partido Encuentro Social,f,20/07,Turismo,Integrante
22,Rodríguez Ruíz,Ana María,Movimiento Regeneración Nacional,f,23/07,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
2074,Pérez Arroyo,Alfonso,Movimiento Regeneración Nacional,v,30/07,Federalismo y Desarrollo Municipal,Integrante
2074,Pérez Arroyo,Alfonso,Movimiento Regeneración Nacional,v,30/07,Gobernación y Población,Integrante
487,Lamarque Cano,Carlos Javier,Movimiento Regeneración Nacional,v,01/08,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
487,Lamarque Cano,Carlos Javier,Movimiento Regeneración Nacional,v,01/08,Pesca,Integrante
451,Ayala Díaz,María de los Ángeles,Partido Acción Nacional,f,02/08,Energía,Integrante
451,Ayala Díaz,María de los Ángeles,Partido Acción Nacional,f,02/08,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
331,Carvajal Hidalgo,Alejandro,Movimiento Regeneración Nacional,v,02/08,Infraestructura,Integrante
331,Carvajal Hidalgo,Alejandro,Movimiento Regeneración Nacional,v,02/08,Jurisdiccional,Integrante
331,Carvajal Hidalgo,Alejandro,Movimiento Regeneración Nacional,v,02/08,Seguridad Social,Integrante
360,Flores Suárez,Ricardo,Partido Acción Nacional,v,05/08,Defensa Nacional,Integrante
360,Flores Suárez,Ricardo,Partido Acción Nacional,v,05/08,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
407,Campos Córdova,Lenin Nelson,Partido Revolucionario Institucional,v,08/08,Economía Social y Fomento del Cooperativismo,Integrante
407,Campos Córdova,Lenin Nelson,Partido Revolucionario Institucional,v,08/08,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
59,Terán Águila,Rubén,Movimiento Regeneración Nacional,v,09/08,Justicia,Integrante
59,Terán Águila,Rubén,Movimiento Regeneración Nacional,v,09/08,Seguridad Pública,Integrante
588,Huerta Del Río,María de los Ángeles,Movimiento Regeneración Nacional,f,10/08,"Ciencia, Tecnología e Innovación",Integrante
588,Huerta Del Río,María de los Ángeles,Movimiento Regeneración Nacional,f,10/08,Cultura y Cinematografía,Integrante
588,Huerta Del Río,María de los Ángeles,Movimiento Regeneración Nacional,f,10/08,Radio y Televisión,Integrante
16,Sánchez Galván,Miroslava,Movimiento Regeneración Nacional,f,10/08,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
16,Sánchez Galván,Miroslava,Movimiento Regeneración Nacional,f,10/08,Trabajo y Previsión Social,Integrante
344,Cayetano García,Rubén,Movimiento Regeneración Nacional,v,11/08,Derechos Humanos,Integrante
344,Cayetano García,Rubén,Movimiento Regeneración Nacional,v,11/08,Transparencia y Anticorrupción,Integrante
266,Villarreal Salazar,Juan Carlos,Movimiento Ciudadano,v,11/08,Jurisdiccional,Integrante
266,Villarreal Salazar,Juan Carlos,Movimiento Ciudadano,v,11/08,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
310,Núñez Álvarez,Estela,Movimiento Regeneración Nacional,f,16/08,Educación,Integrante
310,Núñez Álvarez,Estela,Movimiento Regeneración Nacional,f,16/08,Infraestructura,Integrante
560,Garza Gutiérrez,Laura Erika de Jesús,Partido Encuentro Social,f,19/08,Derechos de la Niñez y Adolescencia,Integrante
560,Garza Gutiérrez,Laura Erika de Jesús,Partido Encuentro Social,f,19/08,Desarrollo Social,Integrante
480,Martínez Ventura,Luis Enrique,Partido del Trabajo,v,19/08,Justicia,Integrante
480,Martínez Ventura,Luis Enrique,Partido del Trabajo,v,19/08,Protección Civil y Prevención de Desastres,Integrante
438,Buenfil Díaz,Irasema del Carmen,Partido Encuentro Social,f,22/08,Asuntos Frontera Sur,Integrante
438,Buenfil Díaz,Irasema del Carmen,Partido Encuentro Social,f,22/08,"Ciencia, Tecnología e Innovación",Integrante
430,Bernal Martínez,Mary Carmen,Partido del Trabajo,f,24/08,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
85,Pérez López,Beatriz Dominga,Movimiento Regeneración Nacional,f,24/08,Economía Social y Fomento del Cooperativismo,Integrante
85,Pérez López,Beatriz Dominga,Movimiento Regeneración Nacional,f,24/08,Pueblos Indígenas,Integrante
553,González Escoto,Armando,Partido Encuentro Social,v,27/08,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
553,González Escoto,Armando,Partido Encuentro Social,v,27/08,Federalismo y Desarrollo Municipal,Integrante
2081,Audiffred Fernández,Karen Ivette,Movimiento Regeneración Nacional,f,30/08,Desarrollo Social,Integrante
2081,Audiffred Fernández,Karen Ivette,Movimiento Regeneración Nacional,f,30/08,Federalismo y Desarrollo Municipal,Integrante
2081,Audiffred Fernández,Karen Ivette,Movimiento Regeneración Nacional,f,30/08,Puntos Constitucionales,Integrante
372,Domínguez Flores,Rosalinda,Movimiento Regeneración Nacional,f,06/09,Comunicaciones y Transportes,Integrante
372,Domínguez Flores,Rosalinda,Movimiento Regeneración Nacional,f,06/09,Hacienda y Crédito Público,Integrante
425,Arvizu de la Luz,Felipe Rafael,Movimiento Regeneración Nacional,v,09/09,Defensa Nacional,Integrante
425,Arvizu de la Luz,Felipe Rafael,Movimiento Regeneración Nacional,v,09/09,Vivienda,Integrante
374,Domínguez Vázquez,Claudia Angélica,Partido del Trabajo,f,13/09,Asuntos Migratorios,Integrante
374,Domínguez Vázquez,Claudia Angélica,Partido del Trabajo,f,13/09,Derechos de la Niñez y Adolescencia,Integrante
2082,Espinoza Mata,Zulma,Partido Verde Ecologista de México,f,16/09,"Ciencia, Tecnología e Innovación",Integrante
492,López Birlain,Ana Paola,Partido Acción Nacional,f,21/09,Derechos de la Niñez y Adolescencia,Integrante
492,López Birlain,Ana Paola,Partido Acción Nacional,f,21/09,Salud,Integrante
75,Tejeda Cid,Armando,Partido Acción Nacional,v,21/09,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
75,Tejeda Cid,Armando,Partido Acción Nacional,v,21/09,Energía,Integrante
396,Andazola Gómez,Socorro Irma,Movimiento Regeneración Nacional,f,22/09,Federalismo y Desarrollo Municipal,Integrante
396,Andazola Gómez,Socorro Irma,Movimiento Regeneración Nacional,f,22/09,Vivienda,Integrante
366,García Aguilar,Carolina,Partido Encuentro Social,f,22/09,Economía Social y Fomento del Cooperativismo,Integrante
366,García Aguilar,Carolina,Partido Encuentro Social,f,22/09,Transparencia y Anticorrupción,Integrante
572,García Ochoa,Absalón,Partido Acción Nacional,v,23/09,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
572,García Ochoa,Absalón,Partido Acción Nacional,v,23/09,Justicia,Integrante
110,Ortíz Guarneros,Juan,Partido Revolucionario Institucional,v,25/09,Defensa Nacional,Integrante
110,Ortíz Guarneros,Juan,Partido Revolucionario Institucional,v,25/09,Protección Civil y Prevención de Desastres,Integrante
332,Carbajal Miranda,Marco Antonio,Movimiento Regeneración Nacional,v,26/09,Economía Social y Fomento del Cooperativismo,Integrante
332,Carbajal Miranda,Marco Antonio,Movimiento Regeneración Nacional,v,26/09,Turismo,Integrante
546,Gómez Maldonado,Maiella Martha Gabriela,Movimiento Ciudadano,f,26/09,Presupuesto y Cuenta Pública,Integrante
546,Gómez Maldonado,Maiella Martha Gabriela,Movimiento Ciudadano,f,26/09,Turismo,Integrante
455,Báez Ruiz,Claudia,Partido Encuentro Social,f,02/10,Relaciones Exteriores,Integrante
455,Báez Ruiz,Claudia,Partido Encuentro Social,f,02/10,Vivienda,Integrante
84,Pérez Hernández,Sergio,Movimiento Regeneración Nacional,v,8/10,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
84,Pérez Hernández,Sergio,Movimiento Regeneración Nacional,v,8/10,Turismo,Integrante
61,Tello Espinosa,Claudia,Movimiento Regeneración Nacional,f,16/10,Derechos Humanos,Integrante
61,Tello Espinosa,Claudia,Movimiento Regeneración Nacional,f,16/10,Vivienda,Integrante
579,García Rosales,Edith,Movimiento Regeneración Nacional,f,17/10,Federalismo y Desarrollo Municipal,Integrante
579,García Rosales,Edith,Movimiento Regeneración Nacional,f,17/10,Ganadería,Integrante
472,Márquez González,Miguel Ángel,Movimiento Regeneración Nacional,v,21/10,Defensa Nacional,Integrante
472,Márquez González,Miguel Ángel,Movimiento Regeneración Nacional,v,21/10,Derechos Humanos,Integrante
397,Ángeles Mendoza,Julio César,Movimiento Regeneración Nacional,v,24/10,Infraestructura,Integrante
380,Espadas Méndez,Gregorio Efraín,Movimiento Regeneración Nacional,v,26/10,Deporte,Integrante
380,Espadas Méndez,Gregorio Efraín,Movimiento Regeneración Nacional,v,26/10,Salud,Integrante
120,Roblero Gordillo,Maricruz,Partido del Trabajo,v,26/10,Desarrollo Social,Integrante
120,Roblero Gordillo,Maricruz,Partido del Trabajo,v,26/10,Vivienda,Integrante
450,Ayala Bobadilla,Carlos Iván,Movimiento Regeneración Nacional,v,27/10,Ganadería,Integrante
481,Marú Mejía,María Teresa,Partido del Trabajo,f,29/10,Economía Social y Fomento del Cooperativismo,Integrante
481,Marú Mejía,María Teresa,Partido del Trabajo,f,29/10,Vigilancia de la Auditoría Superior de la Federación,Integrante
558,González Reyes,Marco Antonio,Movimiento Regeneración Nacional,v,07/11,Atención a Grupos Vulnerables,Integrante
558,González Reyes,Marco Antonio,Movimiento Regeneración Nacional,v,07/11,Deporte,Integrante
519,García Duque,José Luis,Partido del Trabajo,v,08/11,Atención a Grupos Vulnerables,Integrante
519,García Duque,José Luis,Partido del Trabajo,v,08/11,Derechos de la Niñez y Adolescencia,Integrante
590,Hernández Villalpando,Rafael,Movimiento Regeneración Nacional,v,08/11,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
369,Espinoza Segura,María Bertha,Movimiento Regeneración Nacional,f,15/11,Marina,Integrante
369,Espinoza Segura,María Bertha,Movimiento Regeneración Nacional,f,15/11,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
382,Espinosa Rivas,María Eugenia Leticia,Partido Acción Nacional,f,20/11,Atención a Grupos Vulnerables,Integrante
382,Espinosa Rivas,María Eugenia Leticia,Partido Acción Nacional,f,20/11,"Ciencia, Tecnología e Innovación",Integrante
86,Pérez Mackintosh,Miriam Citlally,Movimiento Regeneración Nacional,f,20/11,Derechos de la Niñez y Adolescencia,Integrante
86,Pérez Mackintosh,Miriam Citlally,Movimiento Regeneración Nacional,f,20/11,Trabajo y Previsión Social,Integrante
595,Jiménez y Meneses,Héctor Guillermo de Jesús,Movimiento Regeneración Nacional,v,24/11,Defensa Nacional,Integrante
595,Jiménez y Meneses,Héctor Guillermo de Jesús,Movimiento Regeneración Nacional,v,24/11,Trabajo y Previsión Social,Integrante
2425,Díaz Avilez,María Guadalupe,Movimiento Regeneración Nacional,f,25/11,Transparencia y Anticorrupción,Integrante
2425,Díaz Avilez,María Guadalupe,Movimiento Regeneración Nacional,f,25/11,Vigilancia de la Auditoría Superior de la Federación,Integrante
504,Maya Martínez,Hirepan,Movimiento Regeneración Nacional,v,02/12,"Ciencia, Tecnología e Innovación",Integrante
504,Maya Martínez,Hirepan,Movimiento Regeneración Nacional,v,02/12,Federalismo y Desarrollo Municipal,Integrante
262,Villalvazo Amaya,Mirtha Iliana,Movimiento Regeneración Nacional,f,02/12,Relaciones Exteriores,Integrante
262,Villalvazo Amaya,Mirtha Iliana,Movimiento Regeneración Nacional,f,02/12,Seguridad Pública,Integrante
449,Ávila Vera,Mildred Concepción,Movimiento Regeneración Nacional,f,05/12,Educación,Integrante
449,Ávila Vera,Mildred Concepción,Movimiento Regeneración Nacional,f,05/12,Igualdad de Género,Integrante
571,García Morlan,Dulce Alejandra,Partido Acción Nacional,f,05/12,Asuntos Migratorios,Integrante
426,Ascencio Barba,Sergio Fernando,Partido Acción Nacional,v,09/12,"Economía, Comercio y Competitividad",Integrante
426,Ascencio Barba,Sergio Fernando,Partido Acción Nacional,v,09/12,Vivienda,Integrante
419,Aguilera Rojas,José Guadalupe,Partido de la Revolución Democrática,v,12/12,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
419,Aguilera Rojas,José Guadalupe,Partido de la Revolución Democrática,v,12/12,Pesca,Integrante
339,Castañeda Ortíz,María Guadalupe Edith,Movimiento Regeneración Nacional,f,12/12,"Ciencia, Tecnología e Innovación",Integrante
339,Castañeda Ortíz,María Guadalupe Edith,Movimiento Regeneración Nacional,f,12/12,Seguridad Social,Integrante
263,Villarauz Martínez,Rocío del Pilar,Movimiento Regeneración Nacional,f,12/12,Asuntos Frontera Sur,Integrante
263,Villarauz Martínez,Rocío del Pilar,Movimiento Regeneración Nacional,f,12/12,Transparencia y Anticorrupción,Integrante
439,Bugarín Cortés,Lyndiana Elizabeth,Partido Verde Ecologista de México,f,13/12,Ganadería,Integrante
548,Gómez Quej,José del Carmen,Partido Acción Nacional,v,18/12,Federalismo y Desarrollo Municipal,Integrante
548,Gómez Quej,José del Carmen,Partido Acción Nacional,v,18/12,Pesca,Integrante
153,Reséndiz Hernández,Nancy Claudia,Partido Encuentro Social,f,19/12,Defensa Nacional,Integrante
153,Reséndiz Hernández,Nancy Claudia,Partido Encuentro Social,f,19/12,Justicia,Integrante
393,Alvarado Moreno,María Guillermina,Movimiento Regeneración Nacional,f,26/12,Protección Civil y Prevención de Desastres,Integrante
393,Alvarado Moreno,María Guillermina,Movimiento Regeneración Nacional,f,26/12,Seguridad Pública,Integrante
435,Borrego Adame,Francisco Javier,Movimiento Regeneración Nacional,v,27/12,Ganadería,Integrante
435,Borrego Adame,Francisco Javier,Movimiento Regeneración Nacional,v,27/12,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
442,Calderón Medina,Samuel,Movimiento Regeneración Nacional,v,27/12,Derechos de la Niñez y Adolescencia,Integrante
442,Calderón Medina,Samuel,Movimiento Regeneración Nacional,v,27/12,Derechos Humanos,Integrante
92,Piña Bernal,Adela,Movimiento Regeneración Nacional,f,28/12,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
441,Cabrera Lagunas,María del Carmen,Partido Encuentro Social,f,30/12,Ganadería,Integrante
441,Cabrera Lagunas,María del Carmen,Partido Encuentro Social,f,30/12,Pesca,Integrante
497,López Pérez,María Teresa,Movimiento Regeneración Nacional,f,30/12,Justicia,Integrante
497,López Pérez,María Teresa,Movimiento Regeneración Nacional,f,30/12,Trabajo y Previsión Social,Integrante
319,De Jesús Jiménez,Lucio,Movimiento Regeneración Nacional,v,No responde,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
319,De Jesús Jiménez,Lucio,Movimiento Regeneración Nacional,v,No responde,Marina,Integrante
2429,Quiroz Rodríguez,María del Carmen,Movimiento Regeneración Nacional,f,No responde,Derechos Humanos,Integrante
2429,Quiroz Rodríguez,María del Carmen,Movimiento Regeneración Nacional,f,No responde,Salud,Integrante
525,Medina Herrera,Benito,Partido Revolucionario Institucional,v,05/06/1950,Defensa Nacional,Presidente
70,Solís Barrera,María Marivel,Movimiento Regeneración Nacional,f,03/01/1960,"Ciencia, Tecnología e Innovación",Presidente
457,Baldenebro Arredondo,Manuel de Jesús,Partido Encuentro Social,v,13/05/1962,Trabajo y Previsión Social,Presidente
510,Moreira Valdez,Rubén Ignacio,Partido Revolucionario Institucional,v,18/04/1963,Asuntos Frontera Norte,Presidente
368,Exsome Zapata,Ricardo Francisco,Movimiento Regeneración Nacional,v,28/09/1963,Infraestructura,Presidente
423,Alegre Salazar,Luis Javier,Movimiento Regeneración Nacional,v,04/02/1964,Turismo,Presidente
580,González Yáñez,Óscar,Partido del Trabajo,v,06/10/1964,Transparencia y Anticorrupción,Presidente
51,Valencia Cruz,Rosalba,Movimiento Regeneración Nacional,f,25/07/1965,Derechos de la Niñez y Adolescencia,Presidente
3,Ruíz Lustre,Hugo Rafael,Movimiento Regeneración Nacional,v,22/08/1965,Derechos Humanos,Presidente
505,Mayer Bretón,Sergio,Movimiento Regeneración Nacional,v,21/05/1966,Cultura y Cinematografía,Presidente
42,Terrazas Baca,Patricia,Partido Acción Nacional,f,26/09/1966,Hacienda y Crédito Público,Presidente
136,Rodríguez Carrillo,Mario Alberto,Movimiento Ciudadano,v,14/03/1967,Vigilancia de la Auditoría Superior de la Federación,Presidente
100,Ortega Martínez,María del Pilar,Partido Acción Nacional,f,29/06/1968,Justicia,Presidente
82,Pérez Díaz,Víctor Manuel,Partido Acción Nacional,v,01/06/1969,Comunicaciones y Transportes,Presidente
118,Preciado Rodríguez,Jorge Luis,Partido Acción Nacional,v,09/08/1972,"Régimen, Reglamentos y Prácticas Parlamentarias",Presidente
145,Ramírez Lucero,Martha Patricia,Movimiento Regeneración Nacional,f,03/09/1972,Jurisdiccional,Presidente
420,Alavéz Ruíz,Aleida,Movimiento Regeneración Nacional,f,10/01/1974,Puntos Constitucionales,Presidente
391,Almeida López,Mónica,Partido de la Revolución Democrática,f,03/04/1974,Marina,Presidente
501,Lozano Mac Donald,María del Pilar,Movimiento Ciudadano,f,10/10/1974,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Presidente
34,Ron Ramos,Eduardo,Movimiento Ciudadano,v,24/02/1975,Ganadería,Presidente
604,Guerra Villarreal,Isabel Margarita,Partido Acción Nacional,f,22/09/1975,Radio y Televisión,Presidente
436,Briceño Zuloaga,María Wendy,Movimiento Regeneración Nacional,f,15/09/1976,Igualdad de Género,Presidente
459,Barrera Badillo,Rocío,Movimiento Regeneración Nacional,f,1/10/1976,Gobernación y Población,Presidente
55,Vargas Contreras,Ernesto,Partido Encuentro Social,v,06/03/1977,Deporte,Presidente
564,Juan Carlos,Irma,Movimiento Regeneración Nacional,v,19/07/1977,Pueblos Indígenas,Presidente
361,Galindo Favela,Fernando,Partido Revolucionario Institucional,v,06/05/1978,"Economía, Comercio y Competitividad",Presidente
47,Torres Piña,Carlos,Movimiento Regeneración Nacional,v,01/03/1979,Vivienda,Presidente
264,Villarreal García,Ricardo,Partido Acción Nacional,v,12/04/1981,Federalismo y Desarrollo Municipal,Presidente
607,Guerra Mena,Juanita,Movimiento Regeneración Nacional,f,19/03/1983,Seguridad Pública,Presidente
117,Prado de los Santos,Miguel,Movimiento Regeneración Nacional,v,19/01/1984,Desarrollo Social,Presidente
256,Vences Valencia,Julieta Kristal,Movimiento Regeneración Nacional,f,24/10/1986,Asuntos Migratorios,Presidente
427,Ascencio Ortega,Reyna Celeste,Movimiento Regeneración Nacional,f,05/01/1993,Juventud y Diversidad Sexual,Presidente
99,Rodríguez Gómez,Eraclio,Movimiento Regeneración Nacional,v,04/01,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Presidente
354,Femat Bañuelos,Alfredo,Partido del Trabajo,v,12/01,Relaciones Exteriores,Presidente
530,Mendoza Acevedo,Luis Alberto,Partido Acción Nacional,v,12/01,Economía Social y Fomento del Cooperativismo,Presidente
432,Bonifaz Moedano,Raúl Eduardo,Movimiento Regeneración Nacional,v,28/01,Asuntos Frontera Sur,Presidente
363,Garay Cadena,Martha Hortencia,Partido Revolucionario Institucional,f,03/04,Atención a Grupos Vulnerables,Presidente
123,Ríos Fararoni,Eulalio Juan,Movimiento Regeneración Nacional,v,18/04,Pesca,Presidente
19,Rubio Montejo,Roberto Antonio,Partido Verde Ecologista de México,v,20/04,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Presidente
357,Flores Anguiano,Feliciano,Movimiento Regeneración Nacional,v,28/05,"Recursos Hidráulicos, Agua Potable y Saneamiento",Presidente
16,Sánchez Galván,Miroslava,Movimiento Regeneración Nacional,f,10/08,Salud,Presidente
430,Bernal Martínez,Mary Carmen,Partido del Trabajo,f,24/08,Seguridad Social,Presidente
78,Rodríguez González,Manuel,Movimiento Regeneración Nacional,v,26/10,Energía,Presidente
153,Reséndiz Hernández,Nancy Claudia,Partido Encuentro Social,f,19/12,Protección Civil y Prevención de Desastres,Presidente
92,Piña Bernal,Adela,Movimiento Regeneración Nacional,f,28/12,Educación,Presidente
40,Sandoval Flores,Reginaldo,Partido del Trabajo,v,1967,Presupuesto y Cuenta Pública,Secretario/a
506,Muñoz Ledo y Lazo de la Vega,Porfirio Alejandro,Movimiento Regeneración Nacional,v,23/07/1933,"Régimen, Reglamentos y Prácticas Parlamentarias",Secretario/a
551,González Cuevas,Isaías,Partido Revolucionario Institucional,v,06/07/1940,Trabajo y Previsión Social,Secretario/a
612,Guzmán de la Torre,Francisco Javier,Movimiento Regeneración Nacional,v,29/08/1944,"Economía, Comercio y Competitividad",Secretario/a
365,García Gómez,Martha Elena,Partido Acción Nacional,f,03/05/1945,Infraestructura,Secretario/a
142,Rabelo Velasco,Roque Luis,Movimiento Regeneración Nacional,v,12/08/1945,Ganadería,Secretario/a
239,Zavaleta Sánchez,Graciela,Movimiento Regeneración Nacional,f,23/12/1946,Derechos Humanos,Secretario/a
156,Vázquez García,Dionicia,Partido del Trabajo,f,29/03/1948,Atención a Grupos Vulnerables,Secretario/a
511,Moreno Gil,Mario Ismael,Movimiento Regeneración Nacional,v,17/06/1948,Cultura y Cinematografía,Secretario/a
330,Cano González,Susana,Movimiento Regeneración Nacional,f,02/06/1949,Seguridad Social,Secretario/a
314,Córdova Morán,Luis Eleusis Leónidas,Partido Revolucionario Institucional,v,26/09/1949,Deporte,Secretario/a
268,Villegas Arreola,Alfredo,Partido Revolucionario Institucional,v,12/01/1951,Pesca,Secretario/a
11,Ruffo Appel,Ernesto,Partido Acción Nacional,v,25/06/1952,Federalismo y Desarrollo Municipal,Secretario/a
11,Ruffo Appel,Ernesto,Partido Acción Nacional,v,25/06/1952,Pesca,Secretario/a
158,Velasco González,Marcela Guillermina,Partido Revolucionario Institucional,f,25/06/1952,Vigilancia de la Auditoría Superior de la Federación,Secretario/a
550,González Anaya,María Libier,Movimiento Ciudadano,f,27/03/1954,Asuntos Migratorios,Secretario/a
135,Rodríguez Arellano,Ediltrudis,Movimiento Regeneración Nacional,f,23/06/1954,Ganadería,Secretario/a
107,Ortega Martínez,Antonio,Partido de la Revolución Democrática,v,28/07/1954,Hacienda y Crédito Público,Secretario/a
582,Herrera Chávez,Samuel,Movimiento Regeneración Nacional,v,17/09/1954,Infraestructura,Secretario/a
605,Guillén Quiroz,Ana Lilia,Movimiento Regeneración Nacional,f,05/02/1955,Vivienda,Secretario/a
404,Arrieta Sánchez,Eleuterio,Movimiento Regeneración Nacional,v,02/05/1955,Seguridad Social,Secretario/a
134,Rocha Vega,Efraín,Movimiento Regeneración Nacional,v,12/05/1955,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Secretario/a
351,Farías Zambrano,Melba Nelia,Movimiento Regeneración Nacional,f,06/07/1955,"Economía, Comercio y Competitividad",Secretario/a
98,Pavón Campos,Carlos,Partido Revolucionario Institucional,v,31/10/1955,Seguridad Social,Secretario/a
474,Martínez Flores,Juan,Movimiento Regeneración Nacional,v,03/04/1956,Seguridad Social,Secretario/a
542,Juárez Cisneros,René,Partido Revolucionario Institucional,v,08/06/1956,Protección Civil y Prevención de Desastres,Secretario/a
528,Mejía Cruz,María Esther,Movimiento Regeneración Nacional,f,08/07/1956,Desarrollo Social,Secretario/a
178,Veloz Silva,María Luisa,Movimiento Regeneración Nacional,f,26/08/1956,Cultura y Cinematografía,Secretario/a
591,Interian Gallegos,Limbert Iván de Jesús,Movimiento Regeneración Nacional,v,13/09/1956,Transparencia y Anticorrupción,Secretario/a
143,Ramírez Barba,Éctor Jaime,Partido Acción Nacional,v,01/12/1956,Salud,Secretario/a
557,González Morales,Hildelisa,Partido del Trabajo,f,22/12/1956,Federalismo y Desarrollo Municipal,Secretario/a
557,González Morales,Hildelisa,Partido del Trabajo,f,22/12/1956,Seguridad Social,Secretario/a
7,Saldaña Pérez,María Lucero,Partido Revolucionario Institucional,f,18/01/1957,Derechos Humanos,Secretario/a
