Camara,id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
diputados,554,González Estrada,Martha Elisa,PAN,f,29/01,Deporte,Integrante
diputados,554,González Estrada,Martha Elisa,PAN,f,29/01,Derechos de la Niñez y Adolescencia,Integrante
diputados,601,Gutiérrez Valdez,María de los Angeles,PAN,f,08/03,Pueblos Indígenas,Integrante
diputados,601,Gutiérrez Valdez,María de los Angeles,PAN,f,08/03,Salud,Integrante
diputados,32,Romo Cuéllar,Martha Estela,PAN,f,14/03,Atención a Grupos Vulnerables,Integrante
diputados,32,Romo Cuéllar,Martha Estela,PAN,f,14/03,Ganadería,Integrante
diputados,33,Romo Romo,Guadalupe,PAN,v,22/03,Deporte,Integrante
diputados,33,Romo Romo,Guadalupe,PAN,v,22/03,Protección Civil y Prevención de Desastres,Integrante
diputados,109,Patrón Laviada,Cecilia Anunciación,PAN,f,25/03,Desarrollo Social,Integrante
diputados,109,Patrón Laviada,Cecilia Anunciación,PAN,f,25/03,Hacienda y Crédito Público,Integrante
diputados,562,Garfias Cedillo,Sylvia Violeta,PAN,f,29/03,Igualdad de Género,Integrante
diputados,562,Garfias Cedillo,Sylvia Violeta,PAN,f,29/03,Radio y Televisión,Integrante
diputados,475,Macías Olvera,Felipe Fernando,PAN,v,04/04,Educación,Integrante
diputados,475,Macías Olvera,Felipe Fernando,PAN,v,04/04,Seguridad Pública,Integrante
diputados,515,Murillo Chávez,Janet Melanie,PAN,f,17/04,Cultura y Cinematografía,Integrante
diputados,515,Murillo Chávez,Janet Melanie,PAN,f,17/04,Desarrollo Social,Integrante
diputados,79,Núñez Cerón,Saraí,PAN,f,17/04,Deporte,Integrante
diputados,79,Núñez Cerón,Saraí,PAN,f,17/04,"Economía, Comercio y Competitividad",Integrante
diputados,565,García Escalante,Ricardo,PAN,v,02/05,Pesca,Integrante
diputados,336,Carreón Mejía,Carlos,PAN,v,27/05,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,444,Cambero Pérez,José Ramón,PAN,v,27/06,Pesca,Integrante
diputados,444,Cambero Pérez,José Ramón,PAN,v,27/06,Turismo,Integrante
diputados,495,Luévano Núñez,Francisco Javier,PAN,v,01/07,Asuntos Migratorios,Integrante
diputados,495,Luévano Núñez,Francisco Javier,PAN,v,01/07,Presupuesto y Cuenta Pública,Integrante
diputados,545,Gómez Cárdenas,Annia Sarahí,PAN,f,06/07,Educación,Integrante
diputados,545,Gómez Cárdenas,Annia Sarahí,PAN,f,06/07,Relaciones Exteriores,Integrante
diputados,451,Ayala Díaz,María de los Ángeles,PAN,f,02/08,Energía,Integrante
diputados,451,Ayala Díaz,María de los Ángeles,PAN,f,02/08,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,360,Flores Suárez,Ricardo,PAN,v,05/08,Defensa Nacional,Integrante
diputados,360,Flores Suárez,Ricardo,PAN,v,05/08,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
diputados,492,López Birlain,Ana Paola,PAN,f,21/09,Derechos de la Niñez y Adolescencia,Integrante
diputados,492,López Birlain,Ana Paola,PAN,f,21/09,Salud,Integrante
diputados,75,Tejeda Cid,Armando,PAN,v,21/09,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,75,Tejeda Cid,Armando,PAN,v,21/09,Energía,Integrante
diputados,572,García Ochoa,Absalón,PAN,v,23/09,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
